"Treatment";"VisitorKnown";"ViewsOnSale";"ViewedBeforePageCART";"HadBasketAdd";"WasConvertedBefore";"TimeSinceLastVisit";"TimeSinceLastConversion";"TimeOnProduct";"TimeOnOverview";"TimeOnSale";"ClicksPerProduct";"ChannelPaid";"TimeToFirstSearch";"TimeToFirstOverview";"TimeToFirstProduct";"TimeToFirstCART";"TimeToFirstSale";"TimeSinceFirstCART";"NrDifferentProduct";"TimeToBasketAdd";"BasketQuantity";"NormalizedBasketSum";"TimeSinceClick";"TimeSinceTabSwitch";"ScreenWidth";"DurationLastVisit";"HourOfDay";"PageIsHome";"PageIsSearch";"PageIsProduct";"PageIsOverview";"PageIsSale";"Conversion"
1;0;0;0;0;0;3252568;3564135;53378;2358;100238;"0";0;136;6;85;324;90;267;2;315;0;1;3;136;1920;806;21;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;11;0;0;1;0;0;0
1;1;0;0;0;1;7163228;4657483;3573;4726;100238;"0";0;136;10;16;324;90;267;1;315;0;1;5;136;1280;1362;12;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;19;0;0;1;0;0;0
1;1;0;0;0;0;101245;3564135;86862;4769;100238;"4";0;136;0;30;324;90;267;1;315;0;1;39;136;1920;82;12;0;0;0;1;0;0
1;1;0;0;0;1;7695629;4327080;69710;9290;100238;"2";0;144;0;72;324;90;267;1;315;0;1;3;72;1920;414;19;0;1;0;0;0;1
1;0;0;0;0;0;3252568;3564135;251450;2326;100238;"0";0;136;192;0;324;90;267;3;315;0;1;69;136;1280;806;11;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;8;136;1280;806;17;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;65644;11183;100238;"0";0;136;0;48;324;90;267;7;315;0;1;3;5;1920;806;15;0;0;1;0;0;1
1;1;0;0;0;0;2774692;3564135;364592;2;100238;"0";0;136;372;0;324;90;267;2;315;0;1;1;136;1366;88;15;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;30;50;1920;806;9;1;0;0;0;0;0
1;1;0;0;0;0;3875995;3564135;26040;1;100238;"0";0;17;77;56;324;90;267;2;315;0;1;6;178;1920;201;9;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1280;806;10;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;108067;1;100238;"0";0;136;77;0;324;90;267;3;315;0;1;6;2095;1366;806;9;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;10382;100238;"0";0;1904;35;2828;324;90;267;1;315;0;1;4;7;1920;806;19;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;6;136;1280;806;22;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;31250;6134;100238;"0";0;136;9;28;324;90;267;1;315;0;1;2;13;1680;806;17;0;0;1;0;0;0
1;1;0;0;0;0;9513;3564135;109617;648;100238;"0";0;136;49;0;324;90;267;4;315;0;1;384;442;1536;333;16;1;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;4708;100238;"0";0;136;114;114;324;90;267;0;315;0;1;1;136;1280;806;12;0;0;0;1;0;0
1;1;0;0;0;0;3252568;3564135;59886;7912;100238;"3";0;136;159;60;324;90;267;1;315;0;1;6;136;1920;806;12;0;0;0;1;0;0
1;1;0;1;1;0;4509595;3564135;74515;492;100238;"0";0;136;34;0;136;90;132;3;34;4;437;4;27;1920;44;13;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;5101;100238;"0";0;136;8;114;324;90;267;0;315;0;1;4;136;1280;806;18;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;41446;1837;100238;"0";0;136;0;95;324;90;267;2;315;0;1;3;136;1280;806;10;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;41783;5570;100238;"0";0;136;73;0;324;90;267;3;315;0;1;24;46;1280;806;13;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;56711;10266;100238;"2";0;136;10;76;324;90;267;2;315;0;1;2;18;1680;806;16;0;0;1;0;0;0
1;1;0;0;0;0;1986799;3564135;12123;6639;100238;"1";0;136;18;0;324;90;267;1;315;0;1;7;45;1600;330;17;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1280;806;17;0;0;1;0;0;0
1;1;0;0;0;1;6685904;6685904;0;7377;100238;"0";0;136;0;47;324;90;267;1;315;0;1;2;136;1366;2917;7;0;0;0;1;0;1
1;0;0;1;0;0;3252568;3564135;30853;8070;100238;"0";0;136;30;87;137;90;2;1;315;0;1;2;136;1680;806;8;0;0;1;0;0;1
1;0;0;0;1;0;3252568;3564135;73078;1493;100238;"0";0;136;26;43;324;90;267;2;66;2;613;17;17;1280;806;15;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;4;136;1280;806;4;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;18012;9460;100238;"0";0;136;0;54;324;90;267;2;315;0;1;3;136;1920;806;23;0;0;0;1;0;0
1;1;0;0;0;0;54661;3564135;86319;8527;100238;"0";0;136;10;114;324;90;267;0;315;0;1;1;7;1366;90;14;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;31607;8168;100238;"0";0;136;112;144;324;90;267;1;315;0;1;3;4;1920;806;15;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;18;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;15;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;11478;1;100238;"0";0;136;77;26;324;90;267;2;315;0;1;4;10;1366;806;8;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;9;136;1280;806;20;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;13;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;3;22;1280;806;15;0;0;0;0;0;0
1;1;0;0;1;0;3252568;3564135;109274;2382;100238;"0";0;136;126;0;324;90;267;3;120;1;100;27;316;1366;806;13;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1280;806;1;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;7;77;114;324;90;267;0;315;0;1;3;24;1280;806;9;0;1;0;0;0;0
1;1;0;0;0;0;3252568;3564135;27323;9360;100238;"0";0;136;0;3;324;90;267;3;315;0;1;2;63;1920;806;22;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;3564;100238;"0";0;136;10;114;324;90;267;0;315;0;1;1;136;1920;806;6;0;0;0;1;0;0
1;1;0;0;0;0;116143;3564135;86319;6046;100238;"0";0;136;85;114;324;90;267;0;315;0;1;6;38;1920;596;14;0;0;0;1;0;0
1;0;0;1;1;0;3252568;3564135;0;1;100238;"0";0;136;77;0;38;90;161;1;38;4;593;3;13;1366;806;20;0;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;6;136;1280;806;8;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;60;136;1280;806;7;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;1342;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1707;806;5;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;72030;10841;100238;"0";0;136;0;38;324;90;267;2;315;0;1;4;4;1280;806;15;0;0;0;1;0;0
1;1;0;0;0;0;2305927;3564135;70394;8369;100238;"0";0;136;2993;0;324;90;267;4;315;0;1;79;79;1280;741;12;0;0;1;0;0;0
1;1;0;0;0;0;503272;3564135;67132;2520;100238;"0";0;136;220;0;324;90;267;3;315;0;1;3;24;1366;1658;9;0;0;1;0;0;0
1;1;0;0;0;1;456162;456162;86319;257;100238;"0";0;136;0;114;324;90;267;0;315;0;1;1022;1022;1600;1123;17;0;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;7;136;1280;806;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;7466;100238;"0";0;136;17;114;324;90;267;0;315;0;1;5;7;1280;806;17;0;0;0;1;0;0
1;1;0;0;0;0;7697739;3564135;0;7172;100238;"0";0;136;29;63;324;90;267;2;315;0;1;4;136;1920;169;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;228252;1646;100238;"4";0;136;1092;0;324;90;267;4;315;0;1;8;33;1920;806;11;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;17316;7492;100238;"0";0;136;24;193;324;90;267;2;315;0;1;1;176;1600;806;17;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;9;136;1280;806;2;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;18;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;8;136;1280;806;5;0;0;1;0;0;0
1;1;0;0;0;1;5791655;5791655;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;8;57;1366;696;9;1;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;9;39;1680;806;17;0;0;0;0;0;0
1;1;0;0;0;0;3252568;3564135;86319;2;100238;"0";0;136;18;114;324;90;267;0;315;0;1;4;136;1280;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;5;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;2726;100238;"0";0;136;10;114;324;90;267;0;315;0;1;2;11;1920;806;12;0;0;0;1;0;0
1;1;0;0;0;1;4593463;879445;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;5;6;2144;280;13;0;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;16237;4231;100238;"0";0;136;18;49;324;90;267;1;315;0;1;17;17;1680;806;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;12;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;10;136;1280;806;7;0;0;1;0;0;0
1;1;0;0;0;1;2493809;2236387;0;8103;100238;"0";0;107;27;164;324;90;267;1;315;0;1;11;136;1051;264;13;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;3;136;1280;806;6;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;32259;2407;100238;"0";0;136;0;61;324;90;267;2;315;0;1;1;72;1920;806;7;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;3146;10815;100238;"0";0;136;29;559;324;90;267;1;315;0;1;5;535;1680;806;10;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;60;136;1280;806;15;0;0;1;0;0;0
1;1;0;0;0;0;95445;3564135;138087;11208;100238;"0";0;136;53;123;324;90;267;3;315;0;1;4;31;1366;236;15;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;17;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;7;136;1280;806;18;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;10459;100238;"0";0;136;42;114;324;90;267;0;315;0;1;1;31;1366;806;13;0;0;0;1;0;0
1;1;0;1;0;1;5685870;4822106;71046;4072;100238;"0";0;92;41;165;302;90;239;2;315;0;1;5;15;1600;1387;12;0;0;0;1;0;1
1;1;0;0;0;1;4567086;4567086;0;9173;100238;"0";0;136;7;19;324;90;267;1;315;0;1;2;136;1280;706;8;0;0;1;0;0;0
1;1;0;0;0;0;18126;3564135;10773;10645;100238;"1";0;136;12;0;324;90;267;2;315;0;1;3;136;1366;1523;22;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;37312;1;100238;"0";0;136;77;0;324;90;267;3;315;0;1;3;136;1366;806;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;15578;315;100238;"0";0;136;6;103;324;90;267;3;315;0;1;3;9;1366;806;12;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;7;136;1280;806;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;1;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;8919;100238;"0";0;136;32;114;324;90;267;0;315;0;1;3;108;1920;806;13;0;0;0;1;0;0
1;1;0;0;0;0;2675940;3564135;86319;8450;100238;"0";0;136;0;114;324;90;267;0;315;0;1;5;31;403;2221;17;0;0;0;1;0;0
1;1;0;0;0;1;861988;861988;158902;1;100238;"0";0;136;77;11;324;90;267;2;315;0;1;39;182;1280;983;17;0;0;1;0;0;1
1;1;0;0;0;0;42917;3564135;76328;1555;100238;"0";0;136;2147;0;324;90;267;1;315;0;1;2;15;1366;83;8;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;12;0;0;1;0;0;0
1;1;0;0;0;0;3252568;3564135;86319;1832;100238;"0";0;136;52;114;324;90;267;0;315;0;1;9;23;1280;806;12;0;0;0;1;0;0
1;1;0;0;0;0;5170172;3564135;15183;8864;100238;"1";0;136;0;62;324;90;267;1;315;0;1;4;18;1366;124;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;23308;1;100238;"0";0;58;77;115;324;90;267;2;315;0;1;5;136;1429;806;9;0;1;0;0;0;0
1;1;0;0;0;0;610739;3564135;86319;8298;100238;"0";0;136;0;114;324;90;267;0;315;0;1;2;2;1536;1666;9;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;7;136;1280;806;8;0;0;1;0;0;0
1;1;0;0;0;0;7431530;3564135;0;8353;100238;"0";0;136;23;82;324;90;267;1;315;0;1;2;46;1920;1903;12;0;0;1;0;0;0
1;1;0;0;0;0;3252568;3564135;30247;9944;100238;"0";0;136;159;0;324;90;267;2;315;0;1;3;9;1920;806;20;0;0;1;0;0;0
1;1;0;0;0;0;8934;3564135;162000;1;100238;"1";0;136;77;0;324;90;267;3;315;0;1;3;8;1120;14;13;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;14;0;0;1;0;0;0
1;1;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;2;21;1280;806;17;1;0;0;0;0;0
1;1;0;0;0;0;3905531;3564135;86319;9390;100238;"0";0;136;6;114;324;90;267;0;315;0;1;3;136;1920;629;11;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;1;0;0;1;0;0;0
1;1;0;0;0;1;5836316;5250907;86319;5201;100238;"0";0;136;55;114;324;90;267;0;315;0;1;13;28;1280;775;11;1;0;0;0;0;1
1;1;0;0;1;1;1109175;1109175;123165;10007;100238;"0";0;136;71;157;324;90;267;1;318;1;371;12;136;1280;5660;16;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;8749;4221;100238;"2";0;136;13;41;324;90;267;1;315;0;1;2;52;1920;806;15;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;187745;11747;100238;"0";0;136;124;0;324;90;267;4;315;0;1;5;136;1024;806;14;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;15;136;1280;806;7;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;5307;100238;"0";0;40;5;114;324;90;267;0;315;0;1;54;54;1067;806;7;0;1;0;0;0;0
1;1;0;0;1;0;343182;3564135;86319;8542;100238;"0";0;15;63;114;324;90;267;0;218;1;119;2;118;1920;2072;6;0;1;0;0;0;1
1;0;0;0;1;0;3252568;3564135;16479;2195;100238;"1";0;136;20;0;324;90;267;1;197;1;201;6;136;1920;806;14;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;6;136;1280;806;4;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;1;0;0;1;0;0;0
1;1;0;0;0;0;6928769;3564135;13760;446;100238;"0";0;13;0;22;324;90;267;4;315;0;1;2;136;1440;279;20;0;0;1;0;0;0
1;0;0;0;1;0;3252568;3564135;160967;7848;100238;"0";0;136;0;409;324;90;267;3;359;1;36;2;30;1280;806;3;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;22;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;59057;9746;100238;"9";0;136;72;82;324;90;267;1;315;0;1;4;144;1280;806;10;0;0;0;1;0;0
1;1;0;0;0;0;1946305;3564135;86319;7111;100238;"0";0;136;7;114;324;90;267;0;315;0;1;8;406;1366;264;21;0;0;0;1;0;0
1;1;0;0;0;0;4228859;3564135;61342;9578;100238;"5";0;136;2198;0;324;90;267;1;315;0;1;3;23;1366;30;11;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;5678;100238;"0";0;136;6;114;324;90;267;0;315;0;1;1;4;1344;806;14;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;2;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;4;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;259199;1;100238;"0";0;304;77;15;324;90;267;1;315;0;1;3;6;1920;806;12;0;1;0;0;0;0
1;0;0;0;0;0;3252568;3564135;8985;950;100238;"1";0;136;0;137;324;90;267;1;315;0;1;5;136;1600;806;5;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;4677;8405;100238;"0";0;136;0;67;324;90;267;1;315;0;1;6;136;1680;806;8;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;73033;6324;100238;"0";0;136;36;0;324;90;267;4;315;0;1;2;2;1366;806;21;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;50292;10136;100238;"1";0;136;0;89;324;90;267;1;315;0;1;9;136;1920;806;19;1;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;400618;5775;100238;"2";0;136;0;309;324;90;267;1;315;0;1;22;22;1366;806;20;0;0;0;1;0;0
1;0;1;0;0;0;3252568;3564135;0;1586;3766;"0";0;136;5;148;324;0;267;1;315;0;1;3;23;1366;806;15;0;0;1;0;0;0
1;1;0;0;0;1;4839287;4839287;86319;2;100238;"0";0;136;33;114;324;90;267;0;315;0;1;2;136;1920;6195;17;0;0;0;1;0;0
1;1;0;0;0;0;3252568;3564135;21927;3587;100238;"1";0;136;23;0;324;90;267;1;315;0;1;3;136;1920;806;14;0;0;0;1;0;0
1;1;0;1;1;0;48777;3564135;72015;1;100238;"0";0;136;77;0;923;90;725;4;923;1;48;3;15;1366;2011;6;0;0;1;0;0;1
1;1;0;0;0;0;2765395;3564135;125601;11;100238;"0";0;136;453;0;324;90;267;2;315;0;1;2;163;1366;227;12;0;0;1;0;0;0
1;1;0;0;0;1;4220092;4213668;12957;1;100238;"3";0;36;77;20;324;90;267;1;315;0;1;5;9;1024;1672;15;0;1;0;0;0;1
1;1;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;4;734;1280;806;9;0;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;17;0;0;1;0;0;0
1;1;0;0;0;0;7526567;3564135;17497;1;100238;"0";0;52;77;62;324;90;267;1;315;0;1;3;7;1252;1902;13;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;24798;10075;100238;"1";0;136;343;443;324;90;267;1;315;0;1;5;92;1600;806;11;0;0;0;1;0;0
1;1;0;0;0;0;682384;3564135;86319;6618;100238;"0";0;136;316;114;324;90;267;0;315;0;1;3;363;1920;1498;6;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;45337;9142;100238;"0";0;136;0;35;324;90;267;3;315;0;1;35;35;1280;806;15;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;2;0;0;1;0;0;0
1;0;1;0;0;0;3252568;3564135;86319;4641;48794;"0";0;136;51;114;324;0;267;0;315;0;1;1;136;1600;806;16;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;35355;11109;100238;"0";0;136;148;0;324;90;267;2;315;0;1;3;91;1920;806;7;0;0;0;1;0;0
1;1;0;0;0;0;87710;3564135;9422;2;100238;"1";0;136;23;0;324;90;267;1;315;0;1;1;136;1366;45;16;0;0;0;1;0;0
1;0;0;1;1;0;3252568;3564135;98090;3114;100238;"6";0;136;135;0;116;90;75;1;116;5;401;3;7;1680;806;14;0;0;0;1;0;1
1;0;0;1;1;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;68;90;170;0;68;0;1;10;136;1185;806;10;0;0;0;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;7;136;1280;806;1;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;15;0;0;1;0;0;0
1;1;0;0;0;0;114341;3564135;86319;1;100238;"0";0;17;77;114;324;90;267;0;315;0;1;2;136;1360;166;14;0;1;0;0;0;0
1;1;0;0;0;0;6674627;3564135;20577;9276;100238;"0";0;136;344;415;324;90;267;1;315;0;1;4;12;1280;764;17;0;0;1;0;0;1
1;1;0;1;1;0;3252568;3564135;86319;2;100238;"0";0;58;132;114;84;90;47;0;84;1;446;3;116;1600;806;18;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;86319;6079;100238;"0";0;136;74;114;324;90;267;0;315;0;1;7;88;1366;806;18;1;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;48586;3007;100238;"0";0;136;54;148;324;90;267;3;315;0;1;3;18;1366;806;14;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;31737;3508;100238;"1";0;136;35;251;324;90;267;1;315;0;1;6;6;1280;806;15;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;191953;4506;100238;"0";0;136;111;0;324;90;267;4;315;0;1;14;26;1680;806;18;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;9;136;1280;806;19;0;0;1;0;0;0
1;1;0;0;1;0;25904;3564135;69764;2885;100238;"0";0;136;0;19;324;90;267;1;96;1;258;6;10;1440;181;20;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1280;806;23;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;10;20;1366;806;8;0;0;0;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;8711;100238;"0";0;127;6;114;324;90;267;0;315;0;1;2;40;1461;806;14;0;1;0;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;5;136;1280;806;13;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;1;100238;"0";0;136;77;114;324;90;267;0;315;0;1;128;128;1680;806;15;0;0;0;0;0;0
1;1;0;0;0;0;7349671;3564135;86319;4118;100238;"0";0;136;22;114;324;90;267;0;315;0;1;1;136;1366;1194;21;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;0;11485;100238;"0";0;136;41;149;324;90;267;1;315;0;1;2;17;1920;806;11;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;12;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;2256;1;100238;"1";0;41;77;163;324;90;267;1;315;0;1;3;136;1366;806;12;0;0;1;0;0;0
1;1;0;0;0;0;1028792;3564135;16073;6909;100238;"0";0;136;0;16;324;90;267;1;315;0;1;2;10;1184;88;14;0;0;0;1;0;0
1;1;0;0;0;1;3693548;2880148;9741;1281;100238;"1";0;136;0;143;324;90;267;1;315;0;1;5;136;1366;417;19;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;6;136;1280;806;19;0;0;1;0;0;0
1;1;0;0;0;0;3252568;3564135;0;10290;100238;"0";0;136;19;150;324;90;267;1;315;0;1;13;34;1600;806;19;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;11;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;86319;48;100238;"0";0;136;516;114;324;90;267;0;315;0;1;5;7;1883;806;9;0;0;0;1;0;0
1;0;0;0;0;0;3252568;3564135;70644;10664;100238;"1";0;244;0;88;324;90;267;1;315;0;1;3;136;1440;806;11;0;1;0;0;0;0
1;0;0;0;0;0;3252568;3564135;174455;11023;100238;"0";0;553;138;178;324;90;267;2;315;0;1;2;361;2560;806;7;0;0;1;0;0;1
1;1;0;0;0;1;606690;606690;223314;11302;100238;"6";0;136;0;11;324;90;267;1;315;0;1;145;274;1920;971;12;0;0;0;1;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;2;315;0;1;5;136;1280;806;22;0;0;1;0;0;0
1;0;0;0;0;0;3252568;3564135;232403;10971;100238;"0";0;136;0;411;324;90;267;3;315;0;1;3;18;1024;806;15;0;0;1;0;0;1
1;0;0;0;0;0;3252568;3564135;0;1;100238;"0";0;136;77;0;324;90;267;1;315;0;1;6;136;1280;806;4;0;0;1;0;0;0
